	3974540296	292.9955902	-1000.088989			6				38.11986821			1																						292.9781189	293.0114746	-1000.088989	-1000.088989			7.88419199		1	0	0	0	0	31.2805481	1	1	1	292.9797058	0	2084574336	292.9985443			-6.28E-05	4.66E-06	-7.78E-05	5.02E-06	0.254663378	0.358078837	36.11419296	0.01357082	30	4	200	-0.008399887	-0.040187802	0.505844653	1																
	3974540318	292.9928131	-833.2686768			6				38.11986821			1																						292.9749146	293.0082397	-833.2686768	-833.2686768			7.885727406		1	0	0	0	0	30.79179001	1	1	1	292.977478	0	2084574624	292.994458			-5.59E-05	4.06E-06	-7.01E-05	4.39E-06	0.268320858	0.388222694	36.05566406	0.050210644	30	4	200	-0.026307669	-0.298164219	0.333925843	1																
	3974540339	292.993454	-666.8709106			6				38.11986821			1																						292.9756775	293.0092163	-666.8709106	-666.8709106			7.886587143		1	0	0	0	0	31.2805481	1	1	1	292.9776917	0	2084574528	292.995343			-4.95E-05	3.50E-06	-6.31E-05	3.80E-06	0.287466645	0.431922495	35.99065781	0	30	4	200	-0.048829418	-0.656894803	0.082605511	1																
	3974540361	292.992691	-500.1350708			6				38.11986821			1																						292.9753723	293.0080872	-500.1350708	-500.1350708			7.887507915		1	0	0	0	0	30.79179001	1	1	1	292.9772949	0	2084574400	292.9941711			-4.56E-05	3.00E-06	-5.78E-05	3.25E-06	0.341408163	0.523670673	35.99737167	0	30	4	200	-0.07147783	-0.764250994	0.34270227	1																
	3974540382	292.9898376	-333.2905579			6				38.11986821			1																						292.9740601	293.0036926	-333.2905579	-333.2905579			7.88801384		1	0	0	0	0	30.79179001	1	1	1	292.9759827	0	2084574592	292.9916809			-3.96E-05	2.47E-06	-5.02E-05	2.68E-06	0.392512381	0.62452668	35.98809052	0	30	4	200	-0.089893065	-1.034122705	-0.004395955	1																
	3974540405	292.9926453	-166.627182			6				38.11986821			1																						292.9759827	293.0064392	-166.627182	-166.627182			7.888471127		1	0	0	0	0	30.79179001	1	1	1	292.9788513	0	2084574336	292.9940552			-2.97E-05	1.81E-06	-3.82E-05	1.98E-06	0.417028219	0.707191765	35.93490601	0	30	4	200	-0.109007508	-1.198222876	-0.194755673	1																
	3974540427	292.9911194	0.096581466			6				38.11986821			1																						292.9729614	293.0066223	0.096581466	0.096581466			7.890156269		1	0	0	0	0	30.79179001	1	1	1	292.9756165	0	2084574816	292.9922638			-1.34E-05	8.42E-07	-1.63E-05	9.06E-07	0.385700226	0.548439443	36.1155777	6.009624004	30	4	200	-0.107761987	-1.114379168	-0.104009576	1																
	3974540449	292.9859009	166.5547333			6				38.11986821			1																						292.9690247	293.002533	166.5547333	166.5547333			7.890453815		1	0	0	0	0	30.79179001	1	1	1	292.9700623	0	2084574464	292.9889496			1.30E-05	1.27E-06	2.47E-05	1.50E-06	0.137758777	0.42145896	35.03728104	0.048540909	30	4	200	-0.098953716	-0.417072207	0.488408029	1																
	3974540471	292.9857483	333.2422791			6				38.11986821			1																						292.967865	293.0023499	333.2422791	333.2422791			7.891466141		1	0	0	0	0	30.79179001	1	1	1	292.9692688	0	2084574528	292.9888275			2.25E-05	2.08E-06	3.33E-05	2.24E-06	0.154840574	0.321456283	36.0984993	2.955229044	30	4	200	-0.112521648	-0.777354479	0.232580319	1																
	3974540492	292.9768829	499.7970276			6				38.11986821			1																						292.958252	292.9946289	499.7970276	499.7970276			7.89172411		1	0	0	0	0	30.79179001	1	1	1	292.959137	0	2084574304	292.9806061			3.56E-05	2.67E-06	4.96E-05	2.97E-06	0.248650283	0.437597036	35.69665527	5.974667549	30	4	200	-0.123997711	-0.762685657	0.223875284	1																
	3974540514	292.9681549	666.4966431			6				38.11986821			1																						292.9503479	292.9841919	666.4966431	666.4966431			7.893592834		1	0	0	0	0	30.79179001	1	1	1	292.9521179	0	2084574400	292.9700806			4.06E-05	3.32E-06	5.63E-05	3.69E-06	0.203847229	0.345309019	35.7049942	0.038507529	30	4	200	-0.132031396	-1.355605125	-0.110546902	1																
	3974540536	292.9687805	833.2686768			6				38.11986821			1																						292.9515686	292.9840088	833.2686768	833.2686768			7.893549442		1	0	0	0	0	30.79179001	1	1	1	292.9535522	0	2084574816	292.9709839			6.01E-05	4.23E-06	7.53E-05	4.57E-06	0.289394557	0.42099908	36.06164169		30	4	200	-0.110765502	-1.122751713	0.109469622	1																
	3974540558	292.9720764	999.7630615			6				38.11986821			1																						292.9545898	292.9872742	999.7630615	999.7630615			7.894206524		1	0	0	0	0	30.79179001	1	1	1	292.9570313	0	2084574400	292.9743866			4.82E-05	4.52E-06	6.65E-05	5.00E-06	0.150794834	0.24755767	35.75279236	0.042830493	30	4	200	-0.225489289	-0.758073092	0.3571648	1																
	3974540580	292.9719391	1166.329834			6				38.11986821			1																						292.9553528	292.9858704	1166.329834	1166.329834			7.89502573		1	0	0	0	0	31.2805481	1	1	1	292.9580078	0	2084574496	292.9739471			6.38E-05	5.16E-06	8.13E-05	5.60E-06	0.208945438	0.304889172	36.00767899	0.018506724	30	4	200	-0.174241036	-1.249847174	0.467051506	1																
	3974540602	292.9769592	1333.162231			6				38.11986821			1																						292.9611206	292.9909363	1333.162231	1333.162231			7.895858288		1	0	0	0	0	30.79179001	1	1	1	292.9629822	0	2084574688	292.9784424			7.72E-05	5.81E-06	9.37E-05	6.21E-06	0.246879697	0.33463499	36.20660019	6.017192364	30	4	200	-0.17631115	-1.24733901	0.542321265	1																
	3974540624	292.9822998	1499.885986			6				38.11986821			1																						292.9663086	292.9967651	1499.885986	1499.885986			7.896523476		1	0	0	0	0	30.79179001	1	1	1	292.9678955	0	2084574336	292.984198			8.42E-05	6.40E-06	0.00010158	6.83E-06	0.241117433	0.322816133	36.23691559	6.019710541	30	4	200	-0.177042603	-1.198031068	0.671890974	1																
	3974540645	292.9850616	1666.283813			6				38.11986821			1																						292.9672241	293.0002136	1666.283813	1666.283813			7.897502899		1	0	0	0	0	30.79179001	1	1	1	292.9699097	0	2084574688	292.9855103			9.36E-05	7.01E-06	0.000111678	7.46E-06	0.249763384	0.328782946	36.29013443	0.006448683	30	4	200	-0.177211389	-1.227680922	0.681477726	1																
	3974540668	292.9849396	1833.079956			6				38.11986821			1																						292.9662476	293.002594	1833.079956	1833.079956			7.898169994		1	0	0	0	0	30.79179001	1	1	1	292.9672852	0	2084574368	292.9868958			0.000102758	7.63E-06	0.000121238	8.09E-06	0.254842371	0.329052418	36.34704208	0.023809552	30	4	200	-0.168210283	-1.087063074	0.813168883	1																
	3974540690	292.9786377	1999.634644			6				38.11986821			1																						292.9598694	292.9960632	1999.634644	1999.634644			7.899135113		1	0	0	0	0	30.79179001	1	1	1	292.9612122	0	2084574336	292.980835			0.000109487	8.23E-06	0.000129083	8.73E-06	0.247564733	0.318816364	36.35292816	2.802220345	30	4	200	-0.171401158	-1.196114421	0.787346721	1																
